mode,variant,scope,accuracy_mean,accuracy_std,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,mcc_mean,mcc_std,n_seeds
retrained float32,clean,full,0.990632318501171,0.0,0.9104477611940298,0.0,0.9682539682539681,0.0,0.9384615384615385,0.0,0.9339150191342791,0.0,5
retrained int8,clean,full,0.9426229508196722,0.0,0.5625,0.0,1.0,0.0,0.72,0.0,0.7263985595089222,0.0,5
retrained float32,noise_snr30db,full,0.9800936768149884,0.0021906659173149567,0.7878504557772851,0.018736345059606585,1.0,0.0,0.8812406558958283,0.011635801051146078,0.877979738392685,0.011465622267026935,5
retrained int8,noise_snr30db,full,0.9147540983606557,0.0017368146339802716,0.46396164955274777,0.005050025113447704,1.0,0.0,0.6338309749852653,0.004717681275981623,0.6490409753815306,0.0042044442874294465,5
retrained float32,noise_snr20db,full,0.914519906323185,0.0008279938889772228,0.4632453127236296,0.002408675304714631,1.0,0.0,0.6331722247601644,0.0022499022569562564,0.6484533313812307,0.002005125094771991,5
retrained int8,noise_snr20db,full,0.8964871194379391,0.0026957527946654242,0.41619367534833057,0.00636541626374148,1.0,0.0,0.587740997237173,0.006336565336294571,0.6080052351344218,0.005641423956423793,5
retrained float32,noise_snr10db,full,0.8735362997658079,0.0029853744224782107,0.3675366372216951,0.006290896037451461,0.9904761904761905,0.008694008849288358,0.5361229713467425,0.007884628447444053,0.5598029289288127,0.008915904957042748,5
retrained int8,noise_snr10db,full,0.8564402810304449,0.005529610750874752,0.33890214350057113,0.00946936831354661,0.9936507936507937,0.00869400884928835,0.5053855794792899,0.011427380138563087,0.5328006201899991,0.012011164156214773,5
retrained float32,noise_snr5db,full,0.8639344262295081,0.00938230708384551,0.3367995249159919,0.017788586347541737,0.8666666666666666,0.01809802262062123,0.48492548843822547,0.020063900234158175,0.486889992131724,0.021040968774557533,5
retrained int8,noise_snr5db,full,0.8489461358313818,0.007723012856131625,0.3181511154590989,0.013526804088600974,0.9142857142857143,0.018098022620621285,0.4719922061731367,0.01709795684672386,0.4848304489143572,0.01945278018206945,5
retrained float32,clean,test,0.9941520467836258,0.0,1.0,0.0,0.9230769230769231,0.0,0.96,0.0,0.95774287146261,0.0,5
retrained int8,clean,test,0.9473684210526315,0.0,0.5909090909090909,0.0,1.0,0.0,0.7428571428571429,0.0,0.7464916023057483,0.0,5
retrained float32,noise_snr30db,test,0.9859649122807017,0.005230568368420573,0.846547619047619,0.05150340399995681,1.0,0.0,0.9162379127896368,0.029571878517145274,0.9127952599929138,0.03013726035886112,5
retrained int8,noise_snr30db,test,0.9239766081871345,0.004135127375359888,0.5002962962962962,0.013624395130103219,1.0,0.0,0.6668421052631579,0.012097632988111806,0.6775594626368294,0.010874809794148111,5
retrained float32,noise_snr20db,test,0.9228070175438596,0.0064061117836861515,0.4968888888888888,0.021097461474273094,1.0,0.0,0.6636842105263158,0.01873787696728199,0.6747345470940207,0.016843464752788626,5
retrained int8,noise_snr20db,test,0.9052631578947368,0.004892748693181735,0.44550082101806243,0.012887682431895342,1.0,0.0,0.6163087810280097,0.012298182341466766,0.6322821565534991,0.010996894602509232,5
retrained float32,noise_snr10db,test,0.8830409356725145,0.008270254750719836,0.3945063025210084,0.016538055778869225,1.0,0.0,0.5656382978723403,0.017114782074897104,0.586940098995859,0.01535093728532178,5
retrained int8,noise_snr10db,test,0.8584795321637427,0.008673916359176205,0.3499139741245004,0.014167776993468157,1.0,0.0,0.5182941176470588,0.015482686191458862,0.5443058087722772,0.014012045026775726,5
retrained float32,noise_snr5db,test,0.8783625730994151,0.013961796943056515,0.36528938453298854,0.035051059299241814,0.8,0.04213250442347429,0.5010818638725615,0.03836356991764517,0.4873159329974016,0.0418711885423773,5
retrained int8,noise_snr5db,test,0.8526315789473685,0.013335385088878826,0.3248158757836177,0.021461102744516954,0.8615384615384615,0.03440104580768909,0.47131884057971013,0.022889169790051345,0.4713670679637179,0.024032956610661793,5
