mode,variant,scope,accuracy_mean,accuracy_std,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,mcc_mean,mcc_std,n_seeds
retrained-wf2 float32,clean,full,0.9988290398126465,0.0,0.984375,0.0,1.0,0.0,0.9921259842519685,0.0,0.9915293898687276,0.0,5
retrained-wf2 int8,clean,full,0.9988290398126465,0.0,0.984375,0.0,1.0,0.0,0.9921259842519685,0.0,0.9915293898687276,0.0,5
retrained-wf2 float32,noise_snr30db,full,0.9981264637002342,0.0006413613085540531,0.9842261904761905,0.00013584388827017434,0.9904761904761905,0.008694008849288398,0.9873265841769779,0.004381232805940638,0.9863294129217852,0.0047469077872453625,5
retrained-wf2 int8,noise_snr30db,full,0.9983606557377049,0.0006413613085540602,0.9842757936507937,0.00013584388827016125,0.9936507936507937,0.008694008849288379,0.9889263842019748,0.004381232805940625,0.988062738570766,0.0047469077872453495,5
retrained-wf2 float32,noise_snr20db,full,0.9964871194379391,0.0011709601873536313,0.9967213114754099,0.0073313704180320936,0.9555555555555555,0.01328031788149324,0.9756613483638802,0.008198904102325655,0.9740457038838146,0.008713904477687873,5
retrained-wf2 int8,noise_snr20db,full,0.9967213114754099,0.0012827226171080956,0.9903705050237969,0.008794819499712133,0.965079365079365,0.020695880651437053,0.9774174863861923,0.008923301518760663,0.9758286889281143,0.009554788280066073,5
retrained-wf2 float32,noise_snr10db,full,0.9859484777517565,0.0021906659173149615,1.0,0.0,0.8095238095238095,0.029695693545824946,0.8944995422642661,0.01807541847334908,0.892884284963063,0.017392042416482477,5
retrained-wf2 int8,noise_snr10db,full,0.9868852459016393,0.0015267452939584658,1.0,0.0,0.8222222222222222,0.020695880651436998,0.9023253254602321,0.0125139674683135,0.9003633039331118,0.012084792811198047,5
retrained-wf2 float32,noise_snr5db,full,0.9721311475409836,0.0027956291302841624,1.0,0.0,0.6222222222222222,0.037896305988296256,0.7665830791223919,0.028910275537592307,0.7769447838561817,0.024862231531571525,5
retrained-wf2 int8,noise_snr5db,full,0.9721311475409836,0.0030309552940386,1.0,0.0,0.6222222222222222,0.04108628287474536,0.7664866589720958,0.03142295101681133,0.7768980675390696,0.026993306467029583,5
retrained-wf2 float32,clean,test,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,5
retrained-wf2 int8,clean,test,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,5
retrained-wf2 float32,noise_snr30db,test,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,5
retrained-wf2 int8,noise_snr30db,test,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,5
retrained-wf2 float32,noise_snr20db,test,0.9941520467836258,0.004135127375359908,1.0,0.0,0.9230769230769231,0.05439282932204214,0.9593333333333334,0.029476921292578853,0.957465516453308,0.030372975666126012,5
retrained-wf2 int8,noise_snr20db,test,0.9953216374269006,0.0048927486931817235,1.0,0.0,0.9384615384615385,0.06435846357954425,0.9673333333333334,0.0346730763305223,0.965916942160786,0.03585401994755207,5
retrained-wf2 float32,noise_snr10db,test,0.9812865497076023,0.004892748693181766,1.0,0.0,0.7538461538461538,0.06435846357954429,0.8584321475625825,0.04147085643384507,0.8590446382745958,0.03876330105729024,5
retrained-wf2 int8,noise_snr10db,test,0.9847953216374268,0.007845852552630818,1.0,0.0,0.8,0.10320313742306725,0.8859393939393939,0.0643340541503174,0.8858737072688688,0.06121984618404767,5
retrained-wf2 float32,noise_snr5db,test,0.9660818713450292,0.007624798134739931,1.0,0.0,0.5538461538461539,0.10029542161850226,0.7086488949646844,0.0818352088973956,0.728780536747584,0.06854545606732551,5
retrained-wf2 int8,noise_snr5db,test,0.9660818713450292,0.007624798134739921,1.0,0.0,0.5538461538461539,0.10029542161850226,0.7086488949646844,0.08183520889739561,0.728780536747584,0.0685454560673255,5
