mode,variant,seed,scope,n,accuracy,precision,recall,f1,mcc
retrained-wf2 float32,clean,42,full,854,0.9988290398126464,0.984375,1.0,0.9921259842519685,0.9915293898687276
retrained-wf2 int8,clean,42,full,854,0.9988290398126464,0.984375,1.0,0.9921259842519685,0.9915293898687276
retrained-wf2 float32,noise_snr30db,42,full,854,0.9976580796252927,0.9841269841269841,0.9841269841269841,0.9841269841269841,0.9828627616238236
retrained-wf2 int8,noise_snr30db,42,full,854,0.9988290398126464,0.984375,1.0,0.9921259842519685,0.9915293898687276
retrained-wf2 float32,noise_snr20db,42,full,854,0.9976580796252927,1.0,0.9682539682539683,0.9838709677419355,0.9827573280377846
retrained-wf2 int8,noise_snr20db,42,full,854,0.9988290398126464,0.984375,1.0,0.9921259842519685,0.9915293898687276
retrained-wf2 float32,noise_snr10db,42,full,854,0.9882903981264637,1.0,0.8412698412698413,0.9137931034482759,0.9114642596858638
retrained-wf2 int8,noise_snr10db,42,full,854,0.9882903981264637,1.0,0.8412698412698413,0.9137931034482759,0.9114642596858638
retrained-wf2 float32,noise_snr5db,42,full,854,0.9718969555035128,1.0,0.6190476190476191,0.7647058823529411,0.7751245034896139
retrained-wf2 int8,noise_snr5db,42,full,854,0.9742388758782201,1.0,0.6507936507936508,0.7884615384615384,0.7957279676476451
retrained-wf2 float32,clean,42,test,171,1.0,1.0,1.0,1.0,1.0
retrained-wf2 int8,clean,42,test,171,1.0,1.0,1.0,1.0,1.0
retrained-wf2 float32,noise_snr30db,42,test,171,1.0,1.0,1.0,1.0,1.0
retrained-wf2 int8,noise_snr30db,42,test,171,1.0,1.0,1.0,1.0,1.0
retrained-wf2 float32,noise_snr20db,42,test,171,0.9941520467836257,1.0,0.9230769230769231,0.96,0.9577428714626101
retrained-wf2 int8,noise_snr20db,42,test,171,1.0,1.0,1.0,1.0,1.0
retrained-wf2 float32,noise_snr10db,42,test,171,0.9883040935672515,1.0,0.8461538461538461,0.9166666666666666,0.91409896787871
retrained-wf2 int8,noise_snr10db,42,test,171,0.9883040935672515,1.0,0.8461538461538461,0.9166666666666666,0.91409896787871
retrained-wf2 float32,noise_snr5db,42,test,171,0.9707602339181286,1.0,0.6153846153846154,0.7619047619047619,0.7723391655819584
retrained-wf2 int8,noise_snr5db,42,test,171,0.9766081871345029,1.0,0.6923076923076923,0.8181818181818182,0.8217138645621571
retrained-wf2 float32,clean,43,full,854,0.9988290398126464,0.984375,1.0,0.9921259842519685,0.9915293898687276
retrained-wf2 int8,clean,43,full,854,0.9988290398126464,0.984375,1.0,0.9921259842519685,0.9915293898687276
retrained-wf2 float32,noise_snr30db,43,full,854,0.9976580796252927,0.9841269841269841,0.9841269841269841,0.9841269841269841,0.9828627616238236
retrained-wf2 int8,noise_snr30db,43,full,854,0.9976580796252927,0.9841269841269841,0.9841269841269841,0.9841269841269841,0.9828627616238236
retrained-wf2 float32,noise_snr20db,43,full,854,0.9976580796252927,1.0,0.9682539682539683,0.9838709677419355,0.9827573280377846
retrained-wf2 int8,noise_snr20db,43,full,854,0.9964871194379391,0.9838709677419355,0.9682539682539683,0.976,0.9741412852615501
retrained-wf2 float32,noise_snr10db,43,full,854,0.9882903981264637,1.0,0.8412698412698413,0.9137931034482759,0.9114642596858638
retrained-wf2 int8,noise_snr10db,43,full,854,0.9847775175644028,1.0,0.7936507936507936,0.8849557522123894,0.8836391410323561
retrained-wf2 float32,noise_snr5db,43,full,854,0.9754098360655737,1.0,0.6666666666666666,0.8,0.805869274359261
retrained-wf2 int8,noise_snr5db,43,full,854,0.9754098360655737,1.0,0.6666666666666666,0.8,0.805869274359261
retrained-wf2 float32,clean,43,test,171,1.0,1.0,1.0,1.0,1.0
retrained-wf2 int8,clean,43,test,171,1.0,1.0,1.0,1.0,1.0
retrained-wf2 float32,noise_snr30db,43,test,171,1.0,1.0,1.0,1.0,1.0
retrained-wf2 int8,noise_snr30db,43,test,171,1.0,1.0,1.0,1.0,1.0
retrained-wf2 float32,noise_snr20db,43,test,171,1.0,1.0,1.0,1.0,1.0
retrained-wf2 int8,noise_snr20db,43,test,171,1.0,1.0,1.0,1.0,1.0
retrained-wf2 float32,noise_snr10db,43,test,171,0.9824561403508771,1.0,0.7692307692307693,0.8695652173913043,0.8688482471849771
retrained-wf2 int8,noise_snr10db,43,test,171,0.9766081871345029,1.0,0.6923076923076923,0.8181818181818182,0.8217138645621571
retrained-wf2 float32,noise_snr5db,43,test,171,0.9766081871345029,1.0,0.6923076923076923,0.8181818181818182,0.8217138645621571
retrained-wf2 int8,noise_snr5db,43,test,171,0.9707602339181286,1.0,0.6153846153846154,0.7619047619047619,0.7723391655819584
retrained-wf2 float32,clean,44,full,854,0.9988290398126464,0.984375,1.0,0.9921259842519685,0.9915293898687276
retrained-wf2 int8,clean,44,full,854,0.9988290398126464,0.984375,1.0,0.9921259842519685,0.9915293898687276
retrained-wf2 float32,noise_snr30db,44,full,854,0.9976580796252927,0.9841269841269841,0.9841269841269841,0.9841269841269841,0.9828627616238236
retrained-wf2 int8,noise_snr30db,44,full,854,0.9976580796252927,0.9841269841269841,0.9841269841269841,0.9841269841269841,0.9828627616238236
retrained-wf2 float32,noise_snr20db,44,full,854,0.9953161592505855,0.9836065573770492,0.9523809523809523,0.967741935483871,0.9653633930282662
retrained-wf2 int8,noise_snr20db,44,full,854,0.9964871194379391,1.0,0.9523809523809523,0.975609756097561,0.9740546882410139
