mode,variant,seed,scope,n,accuracy,precision,recall,f1,mcc
retrained-wf2 float32,noise_snr30db,45,test,171,0.9941520467836257,0.9285714285714286,1.0,0.9629629629629629,0.9605698278695733
retrained-wf2 int8,noise_snr30db,45,test,171,0.9941520467836257,0.9285714285714286,1.0,0.9629629629629629,0.9605698278695733
retrained-wf2 float32,noise_snr20db,45,test,171,1.0,1.0,1.0,1.0,1.0
retrained-wf2 int8,noise_snr20db,45,test,171,1.0,1.0,1.0,1.0,1.0
retrained-wf2 float32,noise_snr10db,45,test,171,0.9941520467836257,1.0,0.9230769230769231,0.96,0.9577428714626101
retrained-wf2 int8,noise_snr10db,45,test,171,1.0,1.0,1.0,1.0,1.0
retrained-wf2 float32,noise_snr5db,45,test,171,0.9883040935672515,1.0,0.8461538461538461,0.9166666666666666,0.91409896787871
retrained-wf2 int8,noise_snr5db,45,test,171,0.9883040935672515,1.0,0.8461538461538461,0.9166666666666666,0.91409896787871
retrained-wf2 float32,clean,46,full,854,0.9941451990632318,0.9264705882352942,1.0,0.9618320610687023,0.9594864581662822
retrained-wf2 int8,clean,46,full,854,0.9941451990632318,0.9264705882352942,1.0,0.9618320610687023,0.9594864581662822
retrained-wf2 float32,noise_snr30db,46,full,854,0.9976580796252927,0.9692307692307692,1.0,0.984375,0.9832497762686422
retrained-wf2 int8,noise_snr30db,46,full,854,0.9964871194379391,0.9545454545454546,1.0,0.9767441860465116,0.9751539268308755
retrained-wf2 float32,noise_snr20db,46,full,854,0.9953161592505855,0.9836065573770492,0.9523809523809523,0.967741935483871,0.9653633930282662
retrained-wf2 int8,noise_snr20db,46,full,854,0.9976580796252927,0.9841269841269841,0.9841269841269841,0.9841269841269841,0.9828627616238236
retrained-wf2 float32,noise_snr10db,46,full,854,0.9964871194379391,1.0,0.9523809523809523,0.975609756097561,0.9740546882410139
retrained-wf2 int8,noise_snr10db,46,full,854,0.9953161592505855,1.0,0.9365079365079365,0.9672131147540983,0.9652957820742234
retrained-wf2 float32,noise_snr5db,46,full,854,0.9918032786885246,1.0,0.8888888888888888,0.9411764705882353,0.9386648059524355
retrained-wf2 int8,noise_snr5db,46,full,854,0.9918032786885246,1.0,0.8888888888888888,0.9411764705882353,0.9386648059524355
retrained-wf2 float32,clean,46,test,171,0.9941520467836257,0.9285714285714286,1.0,0.9629629629629629,0.9605698278695733
retrained-wf2 int8,clean,46,test,171,0.9941520467836257,0.9285714285714286,1.0,0.9629629629629629,0.9605698278695733
retrained-wf2 float32,noise_snr30db,46,test,171,1.0,1.0,1.0,1.0,1.0
retrained-wf2 int8,noise_snr30db,46,test,171,1.0,1.0,1.0,1.0,1.0
retrained-wf2 float32,noise_snr20db,46,test,171,1.0,1.0,1.0,1.0,1.0
retrained-wf2 int8,noise_snr20db,46,test,171,1.0,1.0,1.0,1.0,1.0
retrained-wf2 float32,noise_snr10db,46,test,171,0.9883040935672515,1.0,0.8461538461538461,0.9166666666666666,0.91409896787871
retrained-wf2 int8,noise_snr10db,46,test,171,0.9941520467836257,1.0,0.9230769230769231,0.96,0.9577428714626101
retrained-wf2 float32,noise_snr5db,46,test,171,0.9824561403508771,1.0,0.7692307692307693,0.8695652173913043,0.8688482471849771
retrained-wf2 int8,noise_snr5db,46,test,171,0.9824561403508771,1.0,0.7692307692307693,0.8695652173913043,0.8688482471849771
