mode,variant,seed,scope,n,accuracy,precision,recall,f1,mcc
retrained-wf float32,clean,42,full,854,0.9941451990632318,0.9264705882352942,1.0,0.9618320610687023,0.9594864581662822
retrained-wf int8,clean,42,full,854,0.977751756440281,0.7682926829268293,1.0,0.8689655172413793,0.8659319360378187
retrained-wf float32,noise_snr30db,42,full,854,0.9929742388758782,0.9253731343283582,0.9841269841269841,0.9538461538461539,0.9505750033913901
retrained-wf int8,noise_snr30db,42,full,854,0.9543325526932084,0.6176470588235294,1.0,0.7636363636363637,0.7662859581796339
retrained-wf float32,noise_snr20db,42,full,854,0.9953161592505855,0.9402985074626866,1.0,0.9692307692307692,0.9672349876485011
retrained-wf int8,noise_snr20db,42,full,854,0.9379391100702577,0.5431034482758621,1.0,0.7039106145251397,0.7118380837174819
retrained-wf float32,noise_snr10db,42,full,854,0.9941451990632318,0.9393939393939394,0.9841269841269841,0.9612403100775194,0.9583788592796394
retrained-wf int8,noise_snr10db,42,full,854,0.9133489461358314,0.45985401459854014,1.0,0.63,0.6456264693188698
retrained-wf float32,noise_snr5db,42,full,854,0.9953161592505855,1.0,0.9365079365079365,0.9672131147540983,0.9652957820742234
retrained-wf int8,noise_snr5db,42,full,854,0.9110070257611241,0.45185185185185184,0.9682539682539683,0.6161616161616161,0.6267394899369748
retrained-wf float32,clean,42,test,171,0.9941520467836257,0.9285714285714286,1.0,0.9629629629629629,0.9605698278695733
retrained-wf int8,clean,42,test,171,0.9941520467836257,0.9285714285714286,1.0,0.9629629629629629,0.9605698278695733
retrained-wf float32,noise_snr30db,42,test,171,0.9941520467836257,0.9285714285714286,1.0,0.9629629629629629,0.9605698278695733
retrained-wf int8,noise_snr30db,42,test,171,0.9649122807017544,0.6842105263157895,1.0,0.8125,0.8113124232385857
retrained-wf float32,noise_snr20db,42,test,171,0.9941520467836257,0.9285714285714286,1.0,0.9629629629629629,0.9605698278695733
retrained-wf int8,noise_snr20db,42,test,171,0.935672514619883,0.5416666666666666,1.0,0.7027027027027027,0.7098983703337624
retrained-wf float32,noise_snr10db,42,test,171,0.9941520467836257,0.9285714285714286,1.0,0.9629629629629629,0.9605698278695733
retrained-wf int8,noise_snr10db,42,test,171,0.9239766081871345,0.5,1.0,0.6666666666666666,0.6773926184227806
retrained-wf float32,noise_snr5db,42,test,171,1.0,1.0,1.0,1.0,1.0
retrained-wf int8,noise_snr5db,42,test,171,0.9005847953216374,0.43333333333333335,1.0,0.6046511627906976,0.6218591968922657
