mode,variant,scope,accuracy_mean,accuracy_std,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,mcc_mean,mcc_std,n_seeds
retrained-wf float32,clean,full,0.9098360655737705,0.0,0.45,0.0,1.0,0.0,0.6206896551724138,0.0,0.6373340491967198,0.0,5
retrained-wf int8,clean,full,0.9039812646370023,0.0,0.4344827586206897,0.0,1.0,0.0,0.6057692307692307,0.0,0.6240525317668685,0.0,5
retrained-wf float32,noise_snr30db,full,0.9044496487119439,0.0013351000293900976,0.43570636142317765,0.0034423765783889943,1.0,0.0,0.6069510825092793,0.003338040379073607,0.6251044385660449,0.0029709389550541267,5
retrained-wf int8,noise_snr30db,full,0.8976580796252926,0.0006413613085540531,0.41888741721854306,0.0015234667162395115,1.0,0.0,0.5904435961563774,0.0015140415568788298,0.6104118780293597,0.0013478342918590831,5
retrained-wf float32,noise_snr20db,full,0.8988290398126464,0.0019593911628432597,0.42172876550163724,0.004689594657169688,1.0,0.0,0.593249645250519,0.004649994859101453,0.6129095016316757,0.004139343773865653,5
retrained-wf int8,noise_snr20db,full,0.8857142857142858,0.003163760207519048,0.3923693611743758,0.006717744522513816,1.0,0.0,0.563572917929446,0.006895694539708713,0.5864671710609703,0.0061499824886166845,5
retrained-wf float32,noise_snr10db,full,0.8744730679156909,0.0038303108275869356,0.37026112876764705,0.007048689666628993,1.0,0.0,0.5403932116317538,0.007527217519319363,0.5657459979262497,0.006745490538699329,5
retrained-wf int8,noise_snr10db,full,0.860655737704918,0.0018514506207074843,0.3461747487852362,0.0030076101177641482,1.0,0.0,0.5143028509736564,0.00331923534331249,0.542303421666619,0.0029937650905563712,5
retrained-wf float32,noise_snr5db,full,0.8644028103044497,0.004785202984005301,0.3462501875348096,0.0099380372823585,0.9428571428571428,0.018098022620621223,0.5064776335972204,0.012960858974807586,0.5226047388170234,0.01541354215243626,5
retrained-wf int8,noise_snr5db,full,0.846135831381733,0.00639219862480379,0.32204703976935944,0.010632407113248608,0.980952380952381,0.013280317881493262,0.4848694067335604,0.01357356277094452,0.5112805943893022,0.015248883747310697,5
retrained-wf float32,clean,test,0.9005847953216375,0.0,0.4333333333333334,0.0,1.0,0.0,0.6046511627906976,0.0,0.6218591968922657,0.0,5
retrained-wf int8,clean,test,0.9005847953216375,0.0,0.4333333333333334,0.0,1.0,0.0,0.6046511627906976,0.0,0.6218591968922657,0.0,5
retrained-wf float32,noise_snr30db,test,0.9005847953216375,0.0,0.4333333333333334,0.0,1.0,0.0,0.6046511627906976,0.0,0.6218591968922657,0.0,5
retrained-wf int8,noise_snr30db,test,0.8994152046783626,0.0026152841842102615,0.43053763440860215,0.006251372840321989,1.0,0.0,0.6019027484143763,0.006145641375792204,0.6194021206610802,0.005494189478829502,5
retrained-wf float32,noise_snr20db,test,0.9052631578947368,0.004892748693181734,0.44550082101806243,0.012887682431895349,1.0,0.0,0.6163087810280097,0.012298182341466766,0.6322821565534991,0.010996894602509244,5
retrained-wf int8,noise_snr20db,test,0.8900584795321637,0.0026152841842103035,0.4088709677419355,0.005860662037801873,1.0,0.0,0.5804040404040404,0.005872501759090388,0.6001763831997133,0.005253324491465625,5
retrained-wf float32,noise_snr10db,test,0.8748538011695907,0.006667692544439429,0.3782369917664035,0.012450882386508998,1.0,0.0,0.5487758563184756,0.013131803573552153,0.5718109528766636,0.011806252017697768,5
retrained-wf int8,noise_snr10db,test,0.8619883040935672,0.006667692544439389,0.35546952968005596,0.011169611225815657,1.0,0.0,0.5244165666266507,0.012129446584234399,0.5498567371864634,0.010960735970569586,5
retrained-wf float32,noise_snr5db,test,0.864327485380117,0.006406111783686167,0.35598506069094304,0.014260266417162963,0.9692307692307693,0.04213250442347429,0.5206650745404545,0.020569396693086064,0.5396432570783574,0.027380334099464203,5
retrained-wf int8,noise_snr5db,test,0.8467836257309941,0.006406111783686167,0.3318421052631579,0.009368938483641006,1.0,0.0,0.4982611912689604,0.01053702293387665,0.5261114814089063,0.009604539117063755,5
