mode,variant,seed,scope,n,accuracy,precision,recall,f1,mcc
retrained-wf float32,noise_snr5db,45,test,171,0.9824561403508771,0.8125,1.0,0.896551724137931,0.8927893283469098
retrained-wf int8,noise_snr5db,45,test,171,0.8830409356725146,0.3939393939393939,1.0,0.5652173913043478,0.5865779128735724
retrained-wf float32,clean,46,full,854,0.9988290398126464,1.0,0.9841269841269841,0.992,0.9914052650410256
retrained-wf int8,clean,46,full,854,0.9871194379391101,0.8513513513513513,1.0,0.9197080291970803,0.9162489172982042
retrained-wf float32,noise_snr30db,46,full,854,0.9988290398126464,1.0,0.9841269841269841,0.992,0.9914052650410256
retrained-wf int8,noise_snr30db,46,full,854,0.9871194379391101,0.8513513513513513,1.0,0.9197080291970803,0.9162489172982042
retrained-wf float32,noise_snr20db,46,full,854,0.9976580796252927,0.9841269841269841,0.9841269841269841,0.9841269841269841,0.9828627616238236
retrained-wf int8,noise_snr20db,46,full,854,0.9508196721311475,0.6,1.0,0.75,0.753751678552263
retrained-wf float32,noise_snr10db,46,full,854,0.990632318501171,0.8985507246376812,0.9841269841269841,0.9393939393939394,0.9354645085583535
retrained-wf int8,noise_snr10db,46,full,854,0.905152224824356,0.4375,1.0,0.6086956521739131,0.6266570952636281
retrained-wf float32,noise_snr5db,46,full,854,0.9953161592505855,0.9538461538461539,0.9841269841269841,0.96875,0.9663568777043872
retrained-wf int8,noise_snr5db,46,full,854,0.8969555035128806,0.41721854304635764,1.0,0.5887850467289719,0.6089353995384993
retrained-wf float32,clean,46,test,171,1.0,1.0,1.0,1.0,1.0
retrained-wf int8,clean,46,test,171,0.9883040935672515,0.8666666666666667,1.0,0.9285714285714286,0.9250384870542661
retrained-wf float32,noise_snr30db,46,test,171,1.0,1.0,1.0,1.0,1.0
retrained-wf int8,noise_snr30db,46,test,171,0.9883040935672515,0.8666666666666667,1.0,0.9285714285714286,0.9250384870542661
retrained-wf float32,noise_snr20db,46,test,171,1.0,1.0,1.0,1.0,1.0
retrained-wf int8,noise_snr20db,46,test,171,0.9590643274853801,0.65,1.0,0.7878787878787878,0.7881640258509454
retrained-wf float32,noise_snr10db,46,test,171,0.9883040935672515,0.8666666666666667,1.0,0.9285714285714286,0.9250384870542661
retrained-wf int8,noise_snr10db,46,test,171,0.9064327485380117,0.4482758620689655,1.0,0.6190476190476191,0.6347289484984765
retrained-wf float32,noise_snr5db,46,test,171,1.0,1.0,1.0,1.0,1.0
retrained-wf int8,noise_snr5db,46,test,171,0.9005847953216374,0.43333333333333335,1.0,0.6046511627906976,0.6218591968922657
