mode,variant,seed,scope,n,accuracy,precision,recall,f1,mcc
retrained float32,noise_snr5db,45,test,171,0.8713450292397661,0.3548387096774194,0.8461538461538461,0.5,0.49502752728478494
retrained int8,noise_snr5db,45,test,171,0.8362573099415205,0.2972972972972973,0.8461538461538461,0.44,0.4387069906838243
retrained float32,clean,46,full,854,0.990632318501171,0.9104477611940298,0.9682539682539683,0.9384615384615385,0.9339150191342791
retrained int8,clean,46,full,854,0.9426229508196722,0.5625,1.0,0.72,0.7263985595089222
retrained float32,noise_snr30db,46,full,854,0.9800936768149883,0.7875,1.0,0.8811188811188811,0.8778241402689596
retrained int8,noise_snr30db,46,full,854,0.9168618266978923,0.4701492537313433,1.0,0.6395939086294417,0.6541779206119238
retrained float32,noise_snr20db,46,full,854,0.9156908665105387,0.4666666666666667,1.0,0.6363636363636364,0.6512977741098707
retrained int8,noise_snr20db,46,full,854,0.8946135831381733,0.4117647058823529,1.0,0.5833333333333334,0.6040812091398098
retrained float32,noise_snr10db,46,full,854,0.8770491803278688,0.375,1.0,0.5454545454545454,0.5702817189232467
retrained int8,noise_snr10db,46,full,854,0.8629976580796253,0.35,1.0,0.5185185185185185,0.5461044666504525
retrained float32,noise_snr5db,46,full,854,0.8735362997658079,0.35294117647058826,0.8571428571428571,0.5,0.49894867345499266
retrained int8,noise_snr5db,46,full,854,0.8571428571428571,0.3314285714285714,0.9206349206349206,0.48739495798319327,0.5004114715510161
retrained float32,clean,46,test,171,0.9941520467836257,1.0,0.9230769230769231,0.96,0.9577428714626101
retrained int8,clean,46,test,171,0.9473684210526315,0.5909090909090909,1.0,0.7428571428571429,0.7464916023057483
retrained float32,noise_snr30db,46,test,171,0.9824561403508771,0.8125,1.0,0.896551724137931,0.8927893283469098
retrained int8,noise_snr30db,46,test,171,0.9239766081871345,0.5,1.0,0.6666666666666666,0.6773926184227806
retrained float32,noise_snr20db,46,test,171,0.9181286549707602,0.48148148148148145,1.0,0.65,0.6624338196384933
retrained int8,noise_snr20db,46,test,171,0.9005847953216374,0.43333333333333335,1.0,0.6046511627906976,0.6218591968922657
