mode,variant,seed,scope,n,accuracy,precision,recall,f1,mcc
retrained-wf float32,clean,44,full,854,0.9847775175644028,0.9166666666666666,0.873015873015873,0.8943089430894309,0.886418499475967
retrained-wf int8,clean,44,full,854,0.9098360655737705,0.45,1.0,0.6206896551724138,0.6373340491967198
retrained-wf float32,noise_snr30db,44,full,854,0.9847775175644028,0.9807692307692307,0.8095238095238095,0.8869565217391304,0.8835284227278309
retrained-wf int8,noise_snr30db,44,full,854,0.9063231850117096,0.4405594405594406,1.0,0.6116504854368932,0.6292870790510758
retrained-wf float32,noise_snr20db,44,full,854,0.9859484777517564,0.9636363636363636,0.8412698412698413,0.8983050847457628,0.8931653374022549
retrained-wf int8,noise_snr20db,44,full,854,0.8934426229508197,0.4090909090909091,1.0,0.5806451612903226,0.6016870890901646
retrained-wf float32,noise_snr10db,44,full,854,0.990632318501171,0.9661016949152542,0.9047619047619048,0.9344262295081968,0.9299677228532679
retrained-wf int8,noise_snr10db,44,full,854,0.8653395784543325,0.3539325842696629,1.0,0.5228215767634855,0.5499780790555048
retrained-wf float32,noise_snr5db,44,full,854,0.9929742388758782,0.9384615384615385,0.9682539682539683,0.953125,0.9494639791401323
retrained-wf int8,noise_snr5db,44,full,854,0.8477751756440282,0.32642487046632124,1.0,0.4921875,0.5222808571810748
retrained-wf float32,clean,44,test,171,0.9766081871345029,0.9090909090909091,0.7692307692307693,0.8333333333333334,0.8241617276558911
retrained-wf int8,clean,44,test,171,0.9181286549707602,0.48148148148148145,1.0,0.65,0.6624338196384933
retrained-wf float32,noise_snr30db,44,test,171,0.9707602339181286,1.0,0.6153846153846154,0.7619047619047619,0.7723391655819584
retrained-wf int8,noise_snr30db,44,test,171,0.9181286549707602,0.48148148148148145,1.0,0.65,0.6624338196384933
retrained-wf float32,noise_snr20db,44,test,171,0.9707602339181286,1.0,0.6153846153846154,0.7619047619047619,0.7723391655819584
retrained-wf int8,noise_snr20db,44,test,171,0.8888888888888888,0.40625,1.0,0.5777777777777777,0.5978270250655571
retrained-wf float32,noise_snr10db,44,test,171,0.9824561403508771,0.9166666666666666,0.8461538461538461,0.88,0.8713641631186722
retrained-wf int8,noise_snr10db,44,test,171,0.847953216374269,0.3333333333333333,1.0,0.5,0.5277130021690084
retrained-wf float32,noise_snr5db,44,test,171,0.9883040935672515,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9167478091528725
retrained-wf int8,noise_snr5db,44,test,171,0.8362573099415205,0.3170731707317073,1.0,0.48148148148148145,0.5107670590168489
retrained-wf float32,clean,45,full,854,0.9847775175644028,0.9166666666666666,0.873015873015873,0.8943089430894309,0.886418499475967
retrained-wf int8,clean,45,full,854,0.9098360655737705,0.45,1.0,0.6206896551724138,0.6373340491967198
retrained-wf float32,noise_snr30db,45,full,854,0.9847775175644028,0.9629629629629629,0.8253968253968254,0.8888888888888888,0.8837857961514233
retrained-wf int8,noise_snr30db,45,full,854,0.9063231850117096,0.4405594405594406,1.0,0.6116504854368932,0.6292870790510758
retrained-wf float32,noise_snr20db,45,full,854,0.9847775175644028,0.9464285714285714,0.8412698412698413,0.8907563025210085,0.8843741423970323
retrained-wf int8,noise_snr20db,45,full,854,0.8969555035128806,0.41721854304635764,1.0,0.5887850467289719,0.6089353995384993
retrained-wf float32,noise_snr10db,45,full,854,0.9918032786885246,0.9516129032258065,0.9365079365079365,0.944,0.9396133257025991
retrained-wf int8,noise_snr10db,45,full,854,0.870023419203747,0.3620689655172414,1.0,0.5316455696202531,0.5579070702670945
retrained-wf float32,noise_snr5db,45,full,854,0.9953161592505855,0.9538461538461539,0.9841269841269841,0.96875,0.9663568777043872
retrained-wf int8,noise_snr5db,45,full,854,0.8407494145199064,0.3165829145728643,1.0,0.48091603053435117,0.5120072902713955
retrained-wf float32,clean,45,test,171,0.9766081871345029,0.9090909090909091,0.7692307692307693,0.8333333333333334,0.8241617276558911
retrained-wf int8,clean,45,test,171,0.9181286549707602,0.48148148148148145,1.0,0.65,0.6624338196384933
retrained-wf float32,noise_snr30db,45,test,171,0.9707602339181286,1.0,0.6153846153846154,0.7619047619047619,0.7723391655819584
retrained-wf int8,noise_snr30db,45,test,171,0.9181286549707602,0.48148148148148145,1.0,0.65,0.6624338196384933
retrained-wf float32,noise_snr20db,45,test,171,0.9649122807017544,1.0,0.5384615384615384,0.7,0.7202511548611353
retrained-wf int8,noise_snr20db,45,test,171,0.9005847953216374,0.43333333333333335,1.0,0.6046511627906976,0.6218591968922657
retrained-wf float32,noise_snr10db,45,test,171,0.9883040935672515,1.0,0.8461538461538461,0.9166666666666666,0.91409896787871
retrained-wf int8,noise_snr10db,45,test,171,0.8654970760233918,0.3611111111111111,1.0,0.5306122448979592,0.5554676442399399
retrained-wf float32,noise_snr5db,45,test,171,1.0,1.0,1.0,1.0,1.0
retrained-wf int8,noise_snr5db,45,test,171,0.8245614035087719,0.3023255813953488,1.0,0.4642857142857143,0.49489593854786146
retrained-wf float32,clean,46,full,854,0.9847775175644028,0.9166666666666666,0.873015873015873,0.8943089430894309,0.886418499475967
retrained-wf int8,clean,46,full,854,0.9098360655737705,0.45,1.0,0.6206896551724138,0.6373340491967198
retrained-wf float32,noise_snr30db,46,full,854,0.9847775175644028,0.9629629629629629,0.8253968253968254,0.8888888888888888,0.8837857961514233
retrained-wf int8,noise_snr30db,46,full,854,0.9063231850117096,0.4405594405594406,1.0,0.6116504854368932,0.6292870790510758
retrained-wf float32,noise_snr20db,46,full,854,0.9859484777517564,0.9473684210526315,0.8571428571428571,0.9,0.8937565081735639
retrained-wf int8,noise_snr20db,46,full,854,0.8946135831381733,0.4117647058823529,1.0,0.5833333333333334,0.6040812091398098
retrained-wf float32,noise_snr10db,46,full,854,0.990632318501171,0.9508196721311475,0.9206349206349206,0.9354838709677419,0.9305755230092296
retrained-wf int8,noise_snr10db,46,full,854,0.8676814988290398,0.35795454545454547,1.0,0.5271966527196653,0.5539117094069973
retrained-wf float32,noise_snr5db,46,full,854,0.9918032786885246,0.9117647058823529,0.9841269841269841,0.9465648854961832,0.942938911107152
retrained-wf int8,noise_snr5db,46,full,854,0.84192037470726,0.3181818181818182,1.0,0.4827586206896552,0.5136902911338201
retrained-wf float32,clean,46,test,171,0.9766081871345029,0.9090909090909091,0.7692307692307693,0.8333333333333334,0.8241617276558911
retrained-wf int8,clean,46,test,171,0.9181286549707602,0.48148148148148145,1.0,0.65,0.6624338196384933
retrained-wf float32,noise_snr30db,46,test,171,0.9707602339181286,1.0,0.6153846153846154,0.7619047619047619,0.7723391655819584
retrained-wf int8,noise_snr30db,46,test,171,0.9064327485380117,0.4482758620689655,1.0,0.6190476190476191,0.6347289484984765
retrained-wf float32,noise_snr20db,46,test,171,0.9766081871345029,1.0,0.6923076923076923,0.8181818181818182,0.8217138645621571
retrained-wf int8,noise_snr20db,46,test,171,0.8947368421052632,0.41935483870967744,1.0,0.5909090909090909,0.6095738157363387
retrained-wf float32,noise_snr10db,46,test,171,0.9824561403508771,1.0,0.7692307692307693,0.8695652173913043,0.8688482471849771
retrained-wf int8,noise_snr10db,46,test,171,0.8771929824561403,0.38235294117647056,1.0,0.5531914893617021,0.5757897874871823
retrained-wf float32,noise_snr5db,46,test,171,1.0,1.0,1.0,1.0,1.0
retrained-wf int8,noise_snr5db,46,test,171,0.8362573099415205,0.3170731707317073,1.0,0.48148148148148145,0.5107670590168489
