mode,snr_db,accuracy,precision,recall,f1,mcc,samples
PC float32,clean,0.9941520467836257,0.9285714285714286,1.0,0.9629629629629629,0.9605698278695733,171
PC int8,clean,0.9941520467836257,0.9285714285714286,1.0,0.9629629629629629,0.9605698278695733,171
PC float32,15 dB,1.0,1.0,1.0,1.0,1.0,171
PC int8,15 dB,1.0,1.0,1.0,1.0,1.0,171
PC float32,0 dB,0.9649122807017544,1.0,0.5384615384615384,0.7,0.7202511548611353,171
PC int8,0 dB,0.9590643274853801,1.0,0.46153846153846156,0.631578947368421,0.6647992493663346,171
