mode,snr_db,accuracy,precision,recall,f1,mcc,samples
PC float32,clean,0.9941520467836257,0.9285714285714286,1.0,0.9629629629629629,0.9605698278695733,171
PC int8,clean,0.9941520467836257,0.9285714285714286,1.0,0.9629629629629629,0.9605698278695733,171
PC float32,15 dB,0.9941520467836257,0.9285714285714286,1.0,0.9629629629629629,0.9605698278695733,171
PC int8,15 dB,0.9941520467836257,0.9285714285714286,1.0,0.9629629629629629,0.9605698278695733,171
PC float32,0 dB,0.9941520467836257,1.0,0.9230769230769231,0.96,0.9577428714626101,171
PC int8,0 dB,0.9941520467836257,1.0,0.9230769230769231,0.96,0.9577428714626101,171
