mode,snr_db,accuracy,precision,recall,f1,mcc,samples
PC float32,0 dB,0.9583333333333334,1.0,0.3,0.46153846153846156,0.5359782899266791,168
PC int8,0 dB,0.9583333333333334,1.0,0.3,0.46153846153846156,0.5359782899266791,168
PC float32,-5 dB,0.9404761904761905,0.0,0.0,0.0,0.0,168
PC int8,-5 dB,0.9404761904761905,0.0,0.0,0.0,0.0,168
