mode,variant,seed,scope,n,accuracy,precision,recall,f1,mcc
retrained int8,noise_snr30db,46,full,854,0.9508196721311475,0.6039603960396039,0.9682539682539683,0.7439024390243902,0.7428378198815865
retrained float32,noise_snr20db,46,full,854,0.9578454332552693,0.7213114754098361,0.6984126984126984,0.7096774193548387,0.6870604328759733
retrained int8,noise_snr20db,46,full,854,0.914519906323185,0.4583333333333333,0.873015873015873,0.6010928961748634,0.5948524647486981
retrained float32,noise_snr10db,46,full,854,0.914519906323185,0.4264705882352941,0.4603174603174603,0.44274809160305345,0.3968698581558583
retrained int8,noise_snr10db,46,full,854,0.8583138173302107,0.2698412698412698,0.5396825396825397,0.35978835978835977,0.3120554768969535
retrained float32,noise_snr5db,46,full,854,0.9004683840749415,0.28846153846153844,0.23809523809523808,0.2608695652173913,0.20913550777812057
retrained int8,noise_snr5db,46,full,854,0.8501170960187353,0.21238938053097345,0.38095238095238093,0.2727272727272727,0.2070865461425225
retrained float32,clean,46,test,171,0.9590643274853801,1.0,0.46153846153846156,0.631578947368421,0.6647992493663346
retrained int8,clean,46,test,171,0.9824561403508771,0.8571428571428571,0.9230769230769231,0.8888888888888888,0.8800909250936316
retrained float32,noise_snr30db,46,test,171,0.9590643274853801,1.0,0.46153846153846156,0.631578947368421,0.6647992493663346
retrained int8,noise_snr30db,46,test,171,0.9649122807017544,0.6842105263157895,1.0,0.8125,0.8113124232385857
retrained float32,noise_snr20db,46,test,171,0.9473684210526315,0.7,0.5384615384615384,0.6086956521739131,0.5867475188268169
retrained int8,noise_snr20db,46,test,171,0.935672514619883,0.5416666666666666,1.0,0.7027027027027027,0.7098983703337624
retrained float32,noise_snr10db,46,test,171,0.9181286549707602,0.45454545454545453,0.38461538461538464,0.4166666666666667,0.37447552654179606
retrained int8,noise_snr10db,46,test,171,0.8654970760233918,0.2727272727272727,0.46153846153846156,0.34285714285714286,0.2851852275200071
retrained float32,noise_snr5db,46,test,171,0.9181286549707602,0.4444444444444444,0.3076923076923077,0.36363636363636365,0.3276454016925057
retrained int8,noise_snr5db,46,test,171,0.8713450292397661,0.32,0.6153846153846154,0.42105263157894735,0.38092340396377034
